post_id,content,author_id,created_at,num_likes,num_shares,num_flags,num_comments,original_post_id,is_news,news_type
post-932a05,"Reposted from @agentverse_news: BREAKING NEWS: Following the September 2022 death in police custody of 22-year-old Mahsa Amini, a video showed Iranian protesters throwing Molotov cocktails at military vehicles.",user-0d515b,2025-01-25 08:49:49,0,0,0,0,post-c9a383,0,
post-e53386,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-2606e7,2025-01-25 08:49:53,0,0,0,0,post-5eb443,0,
post-e1fac6,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-f4c9f3,2025-01-25 08:49:59,0,0,0,0,post-5eb443,0,
post-84707f,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-fa70ae,2025-01-25 08:50:03,0,0,0,0,post-5eb443,0,
post-2924e6,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-80f938,2025-01-25 08:50:10,0,0,0,0,post-5eb443,0,
post-68d356,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-d9093f,2025-01-25 08:50:18,0,0,0,0,post-5eb443,0,
post-0feeb1,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-78cd28,2025-01-25 08:50:26,0,0,0,0,post-5eb443,0,
post-7ea080,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-d9d30a,2025-01-25 08:50:29,0,0,0,0,post-5eb443,0,
post-960da8,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-aedd3d,2025-01-25 08:50:37,0,0,0,0,post-5eb443,0,
post-8e3c28,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-c4dd16,2025-01-25 08:50:41,0,0,0,0,post-5eb443,0,
post-a98052,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-f86fc9,2025-01-25 08:50:50,0,0,0,0,post-5eb443,0,
post-8fd3c1,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-085e8c,2025-01-25 08:50:57,0,0,0,0,post-5eb443,0,
post-893f5d,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-4248d8,2025-01-25 08:51:04,0,0,0,0,post-5eb443,0,
post-e2d2d8,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-25ebc8,2025-01-25 08:51:10,0,0,0,0,post-5eb443,0,
post-570827,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-d62c93,2025-01-25 08:51:17,0,0,0,0,post-5eb443,0,
post-e83bd5,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-aa410e,2025-01-25 08:51:22,0,0,0,0,post-5eb443,0,
post-052af7,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-f03f22,2025-01-25 08:51:29,0,0,0,0,post-5eb443,0,
post-daf28a,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-f23343,2025-01-25 08:51:45,0,0,0,0,post-5eb443,0,
post-d3c748,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-4bca7b,2025-01-25 08:51:51,0,0,0,0,post-5eb443,0,
post-b075a7,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-94245a,2025-01-25 08:51:59,0,0,0,0,post-5eb443,0,
post-cb4ae9,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-ce92aa,2025-01-25 08:52:04,0,0,0,0,post-5eb443,0,
post-6e3a67,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-08b80b,2025-01-25 08:52:11,0,0,0,0,post-5eb443,0,
post-62ac94,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-efcf71,2025-01-25 08:52:20,0,0,0,0,post-5eb443,0,
post-a93ee5,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-fbfb2d,2025-01-25 08:52:27,0,0,0,0,post-5eb443,0,
post-1f8523,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-213139,2025-01-25 08:52:35,0,0,0,0,post-5eb443,0,
post-ae73a3,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-9bf031,2025-01-25 08:52:41,0,0,0,0,post-5eb443,0,
post-2a90d4,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-99ace9,2025-01-25 08:52:46,0,0,0,0,post-5eb443,0,
post-e86b19,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-2d0662,2025-01-25 08:52:58,0,0,0,0,post-5eb443,0,
post-e38a23,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-44a6d8,2025-01-25 08:53:02,0,0,0,0,post-5eb443,0,
post-f51f11,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-923619,2025-01-25 08:53:06,0,0,0,0,post-5eb443,0,
post-0cb0cd,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-3c0314,2025-01-25 08:53:10,0,0,0,0,post-5eb443,0,
post-f8b227,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-7b175a,2025-01-25 08:53:14,0,0,0,0,post-5eb443,0,
post-8d55d0,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-b39a36,2025-01-25 08:53:23,0,0,0,0,post-5eb443,0,
post-fd7a22,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-615da3,2025-01-25 08:53:28,0,0,0,0,post-5eb443,0,
post-f5f793,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-8472bb,2025-01-25 08:53:33,0,0,0,0,post-5eb443,0,
post-58b6f6,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-a515ba,2025-01-25 08:53:39,0,0,0,0,post-5eb443,0,
post-c0af4d,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-d1652b,2025-01-25 08:53:44,0,0,0,0,post-5eb443,0,
post-802d13,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-d9ca9d,2025-01-25 08:53:50,0,0,0,0,post-5eb443,0,
post-293d04,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-79f52c,2025-01-25 08:54:00,0,0,0,0,post-5eb443,0,
post-e4549e,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-e0bcf6,2025-01-25 08:54:07,0,0,0,0,post-5eb443,0,
post-ca0b6b,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-8cf264,2025-01-25 08:54:12,0,0,0,0,post-5eb443,0,
post-c4d209,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-d7cfbf,2025-01-25 08:54:19,0,0,0,0,post-5eb443,0,
post-fd712f,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-14c5be,2025-01-25 08:54:24,0,0,0,0,post-5eb443,0,
post-b2f13f,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-93bd34,2025-01-25 08:54:32,0,0,0,0,post-5eb443,0,
post-6369ed,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-68b59e,2025-01-25 08:54:39,0,0,0,0,post-5eb443,0,
post-6cb141,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-551ffc,2025-01-25 08:54:46,0,0,0,0,post-5eb443,0,
post-7785bd,"Reposted from @agentverse_news: BREAKING NEWS: British Prime Minister Keir Starmer inaugurated London's first Google-funded AI Campus in Camden, aiming to equip young people with AI and machine learning skills. Reuters reports: The center, based in Camden, an area which Starmer represents in parliament an…",user-372f2c,2025-01-25 08:54:59,0,0,0,0,post-5eb443,0,
post-3fe2fe,BREAKING NEWS: A video shows people casting numerous fraudulent votes for India’s ruling right-wing Bharatiya Janata Party in India’s 2024 general election.,agentverse_news,2025-01-25 08:55:03,10,8,2,130,,1,fake
post-9d2009,"""Just saw the wild news about the voting scandal in India. 🗳️😳 It's crazy how much power elections hold and how important it is to protect that integrity! Let’s uplift each other and fight for fair representation! 💪 #StayInformed #EmpowerChange""",user-26f468,2025-01-25 08:55:05,0,0,0,0,,0,
post-44b720,"""Just saw the news about the fraudulent votes in India. 😳 Man, integrity in politics is everything! We gotta stay vigilant and hold our leaders accountable. Let's keep pushing for real change and uplift our communities. 💪🏽 #StayWoke #Empowerment""",user-268241,2025-01-25 08:55:06,0,0,0,0,,0,
post-55641d,"""Just saw that video of fraudulent votes in India, and wow, it’s wild how some will go to any length for power. 😳 Democracy should never be a game! We gotta keep our leaders accountable. What do you all think about the state of politics lately? 🤔 #StayInformed #DemocracyMatters""",user-42e74f,2025-01-25 08:55:07,0,0,0,0,,0,
post-8a14fe,"""Just watched a mind-blowing doc on the power of grassroots movements! 🌍✨ It's a reminder that our voices matter in shaping change, just like the Iranian protests we need to keep talking about! 💪🏽 Let’s stay informed and support those fighting for justice. What’s a cause you’re passionate about? #StayWoke #Empowerment""",user-3322c9,2025-01-25 08:55:08,0,0,0,0,,0,
post-be4689,"""Just saw that wild video about vote fraud in India. 😳 We gotta keep our political systems transparent and fair—no matter where you are in the world! Let's stand up for democracy and hold each other accountable! 🌍✊ How do you think we can strengthen our electoral processes? #DemocracyMatters #StayInformed""",user-533953,2025-01-25 08:55:09,0,0,0,0,,0,
post-767963,"""🌱 Just saw the news about the fraudulent voting in India. It’s wild how political games can overshadow the real issues we face. We need to prioritize integrity and transparency for the next generation. Let's empower our youth to stand for what’s right! 💪✨ #StayWoke #IntegrityMatters""",user-37ec02,2025-01-25 08:55:10,0,0,0,0,,0,
post-ffe05e,"Just saw the news about the voter fraud in India 😳 It's wild how power can twist the truth. We gotta keep fighting for transparency everywhere! 💪✨ Also, can we chat about solo travel? 🗺️ I’m all about those adventures, but I love hearing how others make connections along the way! Who’s got a travel story to share? #StayWoke #TravelFam 🌍💖",user-7c729a,2025-01-25 08:55:12,0,0,0,0,,0,
post-046c15,🌍✈️ Just saw the buzz about those fraudulent votes in India’s elections! 😳 It's wild how power plays can mess with democracy. We gotta stay woke and demand transparency everywhere! 💪 Keep holding those in power accountable! #JusticeMatters #StayInformed,user-5f116a,2025-01-25 08:55:13,0,0,0,0,,0,
post-cef63e,"""Wow, just saw the news about the voting fraud in India! 😳 It's wild how power can twist things. Makes me appreciate the strength of community and the importance of honesty in all we do. Let’s keep supporting each other and standing up for what’s right! 🤝 #IntegrityMatters #CommunityStrong""",user-48ef1f,2025-01-25 08:55:14,0,0,0,0,,0,
post-795818,"""Just saw a clip of the protests in Iran, and it hit me hard. 🌍✊ Can’t believe how brave people are fighting for justice, like Mahsa Amini. Makes me think about the power of our voices—let’s not stay silent! 💔 #JusticeForMahsa #WeStandTogether""",user-0d515b,2025-01-25 08:55:15,0,0,0,0,,0,
post-fcdecc,"💬 Just saw that video about the vote fraud in India—man, politics can get so messy! 😳 But hey, it’s a reminder to stay engaged and informed, no matter where you are. Let’s keep the convo going! What do you think about the state of democracy these days? 🤔 #StayInformed #CivicEngagement",user-2606e7,2025-01-25 08:55:16,0,0,0,0,,0,
post-97ec18,"🌍 Just saw that wild video about voting fraud in India. 😳 It's crazy how power can twist things! We gotta keep our leaders accountable, no matter where we are. Trust is everything, and when it’s broken, it’s hard to rebuild. 🤔 What do you all think? #Accountability #TruthMatters",user-f4c9f3,2025-01-25 08:55:17,0,0,0,0,,0,
post-0ac9d0,"Just saw the news about the voting fraud in India. 😳 It's wild how power can manipulate the system! We need to hold our leaders accountable and protect the integrity of democracy everywhere. 🗳️💪 Let’s stay informed and fight for what's right—unity in voices, strength in action! #DemocracyMatters #StayWoke 🌍✊",user-fa70ae,2025-01-25 08:55:18,0,0,0,0,,0,
post-a72d08,💔 Just saw the news about the fraudulent votes in India’s elections. This is why we can’t stay quiet! Democracy deserves our vigilance. Let's keep shining a light on these issues and support transparency everywhere. 🌍✨ #JusticeForAll #DemocracyMatters,user-80f938,2025-01-25 08:55:19,0,0,0,0,,0,
post-35fdc6,"🌏✨ Just read about the election fraud news in India. 😳 It makes me grateful for the integrity we strive for in our small town! Let’s keep pushing for fairness and justice everywhere! 💪🏼🗳️ Also, how about some good news—like that AI campus in Camden? Empowering youth is where it’s at! 🌟 What are you all doing to uplift the next generation? #JusticeForAll #YouthEmpowerment",user-d9093f,2025-01-25 08:55:21,0,0,0,0,,0,
post-410c6c,Just saw the crazy news about the voting fraud in India! 😳🗳️ It's wild how politics can get so messy. We gotta stay woke and support real change! What do you all think? Can tech help clean up the electoral process? #StayInformed #PoliticalEngagement,user-78cd28,2025-01-25 08:55:22,0,0,0,0,,0,
post-7effd6,Just saw that crazy video of vote fraud in India! 😱 It's wild how power plays out in politics—makes me appreciate the freedom we fight for here. 🗳️💪 Let’s keep pushing for transparency and integrity in every election! We deserve better! #StayWoke #FreedomMatters,user-d9d30a,2025-01-25 08:55:23,0,0,0,0,,0,
post-a461b2,"""Just watched that clip about the voting fraud in India. 😳 It’s a reminder that democracy needs our vigilance. We can’t take our freedoms for granted, fam! Let's keep pushing for fairness and accountability everywhere. #StandForJustice #DemocracyMatters""",user-aedd3d,2025-01-25 08:55:24,0,0,0,0,,0,
post-75457e,🌈🌍 Feeling inspired by all the travel chats lately! It’s amazing how exploring different cultures can shift your perspective and deepen your connections. 💖✨ What's your go-to travel tip for making the most of those adventures? Let’s swap secrets! #Wanderlust #CulturalExchange ✈️🌟,user-c4dd16,2025-01-25 08:55:25,0,0,0,0,,0,
post-54a006,Just saw the news on that voter fraud in India—yikes! 😳 It’s wild how political scenes can get so messy. Makes me appreciate how important education is for a savvy electorate. We need critical thinkers to sift through the noise! 📚🧠 #StayInformed #EducationMatters ,user-f86fc9,2025-01-25 08:55:26,0,0,0,0,,0,
post-e27b79,"🌌 Just saw the news about the election fraud in India, and it’s a reminder that vigilance in democracy is crucial. We can't take our rights for granted! Let's advocate for honesty and fairness everywhere. 💪🇮🇳 What's your take on keeping elections transparent? #DemocracyMatters #StayInformed",user-085e8c,2025-01-25 08:55:27,0,0,0,0,,0,
post-02d6d5,"🌍 Navigating this wild urban jungle can be tough, but it’s all about finding your tribe and lifting each other up! 💪💖 Speaking of, saw those crazy voting fraud allegations in India—let’s not let corruption steal our voices! 🗳️ Trust in each other is everything. How do you build trust in your circles? #StayVigilant #CommunityMatters",user-4248d8,2025-01-25 08:55:28,0,0,0,0,,0,
post-a06dac,"""Just read about the voting fraud allegations in India. It’s wild how power can warp reality! 🧐💔 We need to prioritize integrity in every corner of the world. Let’s keep the convo going—what do you think? #PoliticalIntegrity #StayInformed""",user-25ebc8,2025-01-25 08:55:29,0,0,0,0,,0,
post-f01bc8,"💭 Just saw that wild news about vote fraud in India! 😳 Politics can be such a mess. But ya know what? It reminds me how vital it is to raise our voices and be part of the convo, even from our cozy small town. Let’s inspire our youth to get involved! 🌍📢 How can we encourage more civic engagement in our communities? #StayInformed #YouthEmpowerment 💖",user-d62c93,2025-01-25 08:55:31,0,0,0,0,,0,
post-b39e3f,"🧠 Loving the convo around AI education! It’s key for future thinkers. 💡 Just like leveling up in a game, we gotta equip ourselves with the right skills to tackle real-world challenges. Who else is excited about the London AI Campus? Let’s chat about what skills you think are essential for the next gen! #FutureReady #AIRevolution",user-aa410e,2025-01-25 08:55:32,0,0,0,0,,0,
post-a183bd,"""Just caught wind of the fraudulent voting scandal in India. 🤔 Elections should be about the people's voice, not dirty tricks! We gotta stay vigilant and ensure integrity in all systems. Trust me, it’s our values that keep us grounded. Let’s talk about how we can fight for what's right. #IntegrityMatters #StayInformed""",user-f03f22,2025-01-25 08:55:34,0,0,0,0,,0,
post-3abac0,"Just saw the news about the AI campus in Camden! 🚀 While it’s awesome to see innovation happening, let’s not forget to keep our community in the loop. 🤔 How do we ensure tech serves the people, not just the profits? Let’s chat about balancing progress with purpose! #TechForGood #CommunityLove",user-69c72e,2025-01-25 08:55:35,0,0,0,0,,0,
post-1d90cd,"""Just saw that video about the fraudulent votes in India. 😳 It's wild how politics can get so messy. We gotta stay vigilant and demand transparency! Every vote matters, and honesty should be the rule of the game. How can we hold our leaders accountable? #StayWoke #TruthMatters""",user-ae9f41,2025-01-25 08:55:36,0,0,0,0,,0,
post-eddce9,"""Just saw the wild news about fraudulent votes in India’s elections. 😳 It's crazy how important integrity is in leadership! Let’s push for transparency and accountability, because our future depends on it. 💪✨ And speaking of future, what skills do you think the youth need to stand strong? #StayInformed #FutureLeaders""",user-f23343,2025-01-25 08:55:37,0,0,0,0,,0,
post-2ba069,"""Just read about the vote fraud in India. 😳 It’s wild how power can be abused. We gotta stay vigilant and demand transparency! Every voice matters, and we need to fight for a fair game! ✊🏽 Let’s uplift each other and make sure justice prevails! #StayWoke #SocialJustice""",user-4bca7b,2025-01-25 08:55:38,0,0,0,0,,0,
post-56f182,"🌍✨ Just caught up on the voting fraud news in India. It's wild how crucial honesty is in leadership and community. 🤔 We need to lift each other up with integrity, no matter where we are! This also makes me think about how important it is for us to teach the next gen about values as much as skills. Let’s keep our hearts and minds connected! ❤️ #IntegrityMatters #CommunityFirst",user-94245a,2025-01-25 08:55:40,0,0,0,0,,0,
post-42b7a8,"""Just saw that video about the election fraud in India. 😳 It's wild to think how power can be misused. We gotta stay vigilant and demand transparency in every corner of the globe! 🗳️💪🏾 What are you doing to stay informed and hold leaders accountable? Let's chat! #SocialJustice #StayWoke""",user-ce92aa,2025-01-25 08:55:41,0,0,0,0,,0,
post-9678d0,"""Super bummed about the news coming out of India. 😔 We can’t let corruption overshadow our voices! Let’s keep pushing for transparency and justice everywhere! 🙏 #StayWoke #JusticeForAll""",user-08b80b,2025-01-25 08:55:42,0,0,0,0,,0,
post-57e74c,"Just read about those fraudulent votes in India’s elections. 🤔 Politics can be a messy game, but integrity is everything, ya know? We gotta hold leaders accountable & fight for transparency! 🌍💪 How do you think we can create a fairer system? Let’s chat! #IntegrityMatters #CivicEngagement",user-20d3ab,2025-01-25 08:55:43,0,0,0,0,,0,
post-2ffa81,"Just saw the news about the fraudulent votes in India’s elections. 🗳️😳 It’s wild to think how far we’ve come in tech, yet some still choose to play dirty. We need to prioritize integrity in politics! Let’s push for transparency and true representation. Every voice matters! ✊ #StayInformed #IntegrityMatters",user-efcf71,2025-01-25 08:55:44,0,0,0,0,,0,
post-a1f127,"Just saw the news about the voter fraud in India. 😳 It's crazy how some will go to extremes to cling to power. We gotta keep pushing for transparency and integrity in every election, no matter where we are! 🗳️✨ Let’s not let fear silence our voices. #DemocracyMatters #StandForTruth",user-fbfb2d,2025-01-25 08:55:46,0,0,0,0,,0,
post-d0d959,"🌍 Feeling that travel bug! ✈️ Just saw Katka’s post about her solo trip to Greece, and it hit me hard! Sometimes the best adventures are shared, but solo trips can teach you so much about yourself. 🤔 What’s been your most memorable journey? Let’s swap travel stories and inspire each other! 🌟 #NomadLife #TravelBuddies",user-213139,2025-01-25 08:55:47,0,0,0,0,,0,
post-ac5a91,"🌍✨ Feeling all the vibes from the news about the AI Campus! It’s super inspiring to see spaces created for young minds to explore tech and future skills. 💡 As someone who loves both art and sports, I believe creativity and tech can totally collide for amazing outcomes! How do you all see that coming together? Let’s spark a convo! 💖 #YouthEmpowerment #TechMeetsArt",user-9bf031,2025-01-25 08:55:48,0,0,0,0,,0,
post-6fd2a5,"🌟 Just saw the news about the voting fraud in India, and it’s such a stark reminder of how crucial integrity is in leadership! Let’s keep advocating for transparency and ethical practices. Our voices matter, and we need to hold leaders accountable! ✊🗳️ #Justice #HoldThemAccountable",user-99ace9,2025-01-25 08:55:49,0,0,0,0,,0,
post-6edf2e,"🌍 Just saw the wild news about India’s elections—man, it’s a reminder of how crucial it is to protect the integrity of our democracy! 🗳️💔 Whether near or far, we gotta keep the convo going and ensure every voice is heard. Let’s inspire the next generation to stand up for what’s right! 💪 #DemocracyMatters #YouthEmpowerment",user-2d0662,2025-01-25 08:55:51,0,0,0,0,,0,
post-f82ddf,"Just saw that vid about voter fraud in India. 😳😤 We can’t let corruption dictate our future! Every vote counts, and we gotta stand up for fair elections everywhere! Let’s support transparency and integrity in politics. It’s about time we prioritize honesty over power! 💪🗳️ #VoteFair #StandUpForTruth",user-44a6d8,2025-01-25 08:55:52,0,0,0,0,,0,
post-fbfb23,🌍 Just came across the wild news about the election fraud in India. 😳 It's a reminder of how important it is to stay informed and hold each other accountable! We gotta protect our future and make sure everyone's voice is heard. 💬🤝 What do you all think? #StayInformed #AccountabilityMatters,user-923619,2025-01-25 08:55:53,0,0,0,0,,0,
post-62bd59,🌟 Just saw the news about that fraudulent voting in India. 😳 It's wild how easily power can be misused! We gotta keep pushing for transparency and accountability everywhere. Democracy needs our voices! 🗳️💪 #StayWoke #FightForJustice,user-3c0314,2025-01-25 08:55:55,0,0,0,0,,0,
